frame0,frame1,frame2,frame3,framet,t
/media/data/saikat/DAVIS/480p/breakdance/00076.jpg,/media/data/saikat/DAVIS/480p/breakdance/00078.jpg,/media/data/saikat/DAVIS/480p/breakdance/00080.jpg,/media/data/saikat/DAVIS/480p/breakdance/00082.jpg,/media/data/saikat/DAVIS/480p/breakdance/00079.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00000.jpg,/media/data/saikat/DAVIS/480p/pigs/00002.jpg,/media/data/saikat/DAVIS/480p/pigs/00004.jpg,/media/data/saikat/DAVIS/480p/pigs/00006.jpg,/media/data/saikat/DAVIS/480p/pigs/00003.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00002.jpg,/media/data/saikat/DAVIS/480p/pigs/00004.jpg,/media/data/saikat/DAVIS/480p/pigs/00006.jpg,/media/data/saikat/DAVIS/480p/pigs/00008.jpg,/media/data/saikat/DAVIS/480p/pigs/00005.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00004.jpg,/media/data/saikat/DAVIS/480p/pigs/00006.jpg,/media/data/saikat/DAVIS/480p/pigs/00008.jpg,/media/data/saikat/DAVIS/480p/pigs/00010.jpg,/media/data/saikat/DAVIS/480p/pigs/00007.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00006.jpg,/media/data/saikat/DAVIS/480p/pigs/00008.jpg,/media/data/saikat/DAVIS/480p/pigs/00010.jpg,/media/data/saikat/DAVIS/480p/pigs/00012.jpg,/media/data/saikat/DAVIS/480p/pigs/00009.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00008.jpg,/media/data/saikat/DAVIS/480p/pigs/00010.jpg,/media/data/saikat/DAVIS/480p/pigs/00012.jpg,/media/data/saikat/DAVIS/480p/pigs/00014.jpg,/media/data/saikat/DAVIS/480p/pigs/00011.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00010.jpg,/media/data/saikat/DAVIS/480p/pigs/00012.jpg,/media/data/saikat/DAVIS/480p/pigs/00014.jpg,/media/data/saikat/DAVIS/480p/pigs/00016.jpg,/media/data/saikat/DAVIS/480p/pigs/00013.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00012.jpg,/media/data/saikat/DAVIS/480p/pigs/00014.jpg,/media/data/saikat/DAVIS/480p/pigs/00016.jpg,/media/data/saikat/DAVIS/480p/pigs/00018.jpg,/media/data/saikat/DAVIS/480p/pigs/00015.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00014.jpg,/media/data/saikat/DAVIS/480p/pigs/00016.jpg,/media/data/saikat/DAVIS/480p/pigs/00018.jpg,/media/data/saikat/DAVIS/480p/pigs/00020.jpg,/media/data/saikat/DAVIS/480p/pigs/00017.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00016.jpg,/media/data/saikat/DAVIS/480p/pigs/00018.jpg,/media/data/saikat/DAVIS/480p/pigs/00020.jpg,/media/data/saikat/DAVIS/480p/pigs/00022.jpg,/media/data/saikat/DAVIS/480p/pigs/00019.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00018.jpg,/media/data/saikat/DAVIS/480p/pigs/00020.jpg,/media/data/saikat/DAVIS/480p/pigs/00022.jpg,/media/data/saikat/DAVIS/480p/pigs/00024.jpg,/media/data/saikat/DAVIS/480p/pigs/00021.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00020.jpg,/media/data/saikat/DAVIS/480p/pigs/00022.jpg,/media/data/saikat/DAVIS/480p/pigs/00024.jpg,/media/data/saikat/DAVIS/480p/pigs/00026.jpg,/media/data/saikat/DAVIS/480p/pigs/00023.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00022.jpg,/media/data/saikat/DAVIS/480p/pigs/00024.jpg,/media/data/saikat/DAVIS/480p/pigs/00026.jpg,/media/data/saikat/DAVIS/480p/pigs/00028.jpg,/media/data/saikat/DAVIS/480p/pigs/00025.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00024.jpg,/media/data/saikat/DAVIS/480p/pigs/00026.jpg,/media/data/saikat/DAVIS/480p/pigs/00028.jpg,/media/data/saikat/DAVIS/480p/pigs/00030.jpg,/media/data/saikat/DAVIS/480p/pigs/00027.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00026.jpg,/media/data/saikat/DAVIS/480p/pigs/00028.jpg,/media/data/saikat/DAVIS/480p/pigs/00030.jpg,/media/data/saikat/DAVIS/480p/pigs/00032.jpg,/media/data/saikat/DAVIS/480p/pigs/00029.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00028.jpg,/media/data/saikat/DAVIS/480p/pigs/00030.jpg,/media/data/saikat/DAVIS/480p/pigs/00032.jpg,/media/data/saikat/DAVIS/480p/pigs/00034.jpg,/media/data/saikat/DAVIS/480p/pigs/00031.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00030.jpg,/media/data/saikat/DAVIS/480p/pigs/00032.jpg,/media/data/saikat/DAVIS/480p/pigs/00034.jpg,/media/data/saikat/DAVIS/480p/pigs/00036.jpg,/media/data/saikat/DAVIS/480p/pigs/00033.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00032.jpg,/media/data/saikat/DAVIS/480p/pigs/00034.jpg,/media/data/saikat/DAVIS/480p/pigs/00036.jpg,/media/data/saikat/DAVIS/480p/pigs/00038.jpg,/media/data/saikat/DAVIS/480p/pigs/00035.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00034.jpg,/media/data/saikat/DAVIS/480p/pigs/00036.jpg,/media/data/saikat/DAVIS/480p/pigs/00038.jpg,/media/data/saikat/DAVIS/480p/pigs/00040.jpg,/media/data/saikat/DAVIS/480p/pigs/00037.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00036.jpg,/media/data/saikat/DAVIS/480p/pigs/00038.jpg,/media/data/saikat/DAVIS/480p/pigs/00040.jpg,/media/data/saikat/DAVIS/480p/pigs/00042.jpg,/media/data/saikat/DAVIS/480p/pigs/00039.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00038.jpg,/media/data/saikat/DAVIS/480p/pigs/00040.jpg,/media/data/saikat/DAVIS/480p/pigs/00042.jpg,/media/data/saikat/DAVIS/480p/pigs/00044.jpg,/media/data/saikat/DAVIS/480p/pigs/00041.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00040.jpg,/media/data/saikat/DAVIS/480p/pigs/00042.jpg,/media/data/saikat/DAVIS/480p/pigs/00044.jpg,/media/data/saikat/DAVIS/480p/pigs/00046.jpg,/media/data/saikat/DAVIS/480p/pigs/00043.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00042.jpg,/media/data/saikat/DAVIS/480p/pigs/00044.jpg,/media/data/saikat/DAVIS/480p/pigs/00046.jpg,/media/data/saikat/DAVIS/480p/pigs/00048.jpg,/media/data/saikat/DAVIS/480p/pigs/00045.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00044.jpg,/media/data/saikat/DAVIS/480p/pigs/00046.jpg,/media/data/saikat/DAVIS/480p/pigs/00048.jpg,/media/data/saikat/DAVIS/480p/pigs/00050.jpg,/media/data/saikat/DAVIS/480p/pigs/00047.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00046.jpg,/media/data/saikat/DAVIS/480p/pigs/00048.jpg,/media/data/saikat/DAVIS/480p/pigs/00050.jpg,/media/data/saikat/DAVIS/480p/pigs/00052.jpg,/media/data/saikat/DAVIS/480p/pigs/00049.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00048.jpg,/media/data/saikat/DAVIS/480p/pigs/00050.jpg,/media/data/saikat/DAVIS/480p/pigs/00052.jpg,/media/data/saikat/DAVIS/480p/pigs/00054.jpg,/media/data/saikat/DAVIS/480p/pigs/00051.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00050.jpg,/media/data/saikat/DAVIS/480p/pigs/00052.jpg,/media/data/saikat/DAVIS/480p/pigs/00054.jpg,/media/data/saikat/DAVIS/480p/pigs/00056.jpg,/media/data/saikat/DAVIS/480p/pigs/00053.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00052.jpg,/media/data/saikat/DAVIS/480p/pigs/00054.jpg,/media/data/saikat/DAVIS/480p/pigs/00056.jpg,/media/data/saikat/DAVIS/480p/pigs/00058.jpg,/media/data/saikat/DAVIS/480p/pigs/00055.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00054.jpg,/media/data/saikat/DAVIS/480p/pigs/00056.jpg,/media/data/saikat/DAVIS/480p/pigs/00058.jpg,/media/data/saikat/DAVIS/480p/pigs/00060.jpg,/media/data/saikat/DAVIS/480p/pigs/00057.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00056.jpg,/media/data/saikat/DAVIS/480p/pigs/00058.jpg,/media/data/saikat/DAVIS/480p/pigs/00060.jpg,/media/data/saikat/DAVIS/480p/pigs/00062.jpg,/media/data/saikat/DAVIS/480p/pigs/00059.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00058.jpg,/media/data/saikat/DAVIS/480p/pigs/00060.jpg,/media/data/saikat/DAVIS/480p/pigs/00062.jpg,/media/data/saikat/DAVIS/480p/pigs/00064.jpg,/media/data/saikat/DAVIS/480p/pigs/00061.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00060.jpg,/media/data/saikat/DAVIS/480p/pigs/00062.jpg,/media/data/saikat/DAVIS/480p/pigs/00064.jpg,/media/data/saikat/DAVIS/480p/pigs/00066.jpg,/media/data/saikat/DAVIS/480p/pigs/00063.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00062.jpg,/media/data/saikat/DAVIS/480p/pigs/00064.jpg,/media/data/saikat/DAVIS/480p/pigs/00066.jpg,/media/data/saikat/DAVIS/480p/pigs/00068.jpg,/media/data/saikat/DAVIS/480p/pigs/00065.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00064.jpg,/media/data/saikat/DAVIS/480p/pigs/00066.jpg,/media/data/saikat/DAVIS/480p/pigs/00068.jpg,/media/data/saikat/DAVIS/480p/pigs/00070.jpg,/media/data/saikat/DAVIS/480p/pigs/00067.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00066.jpg,/media/data/saikat/DAVIS/480p/pigs/00068.jpg,/media/data/saikat/DAVIS/480p/pigs/00070.jpg,/media/data/saikat/DAVIS/480p/pigs/00072.jpg,/media/data/saikat/DAVIS/480p/pigs/00069.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00068.jpg,/media/data/saikat/DAVIS/480p/pigs/00070.jpg,/media/data/saikat/DAVIS/480p/pigs/00072.jpg,/media/data/saikat/DAVIS/480p/pigs/00074.jpg,/media/data/saikat/DAVIS/480p/pigs/00071.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00070.jpg,/media/data/saikat/DAVIS/480p/pigs/00072.jpg,/media/data/saikat/DAVIS/480p/pigs/00074.jpg,/media/data/saikat/DAVIS/480p/pigs/00076.jpg,/media/data/saikat/DAVIS/480p/pigs/00073.jpg,0.5
/media/data/saikat/DAVIS/480p/pigs/00072.jpg,/media/data/saikat/DAVIS/480p/pigs/00074.jpg,/media/data/saikat/DAVIS/480p/pigs/00076.jpg,/media/data/saikat/DAVIS/480p/pigs/00078.jpg,/media/data/saikat/DAVIS/480p/pigs/00075.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00000.jpg,/media/data/saikat/DAVIS/480p/sheep/00002.jpg,/media/data/saikat/DAVIS/480p/sheep/00004.jpg,/media/data/saikat/DAVIS/480p/sheep/00006.jpg,/media/data/saikat/DAVIS/480p/sheep/00003.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00002.jpg,/media/data/saikat/DAVIS/480p/sheep/00004.jpg,/media/data/saikat/DAVIS/480p/sheep/00006.jpg,/media/data/saikat/DAVIS/480p/sheep/00008.jpg,/media/data/saikat/DAVIS/480p/sheep/00005.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00004.jpg,/media/data/saikat/DAVIS/480p/sheep/00006.jpg,/media/data/saikat/DAVIS/480p/sheep/00008.jpg,/media/data/saikat/DAVIS/480p/sheep/00010.jpg,/media/data/saikat/DAVIS/480p/sheep/00007.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00006.jpg,/media/data/saikat/DAVIS/480p/sheep/00008.jpg,/media/data/saikat/DAVIS/480p/sheep/00010.jpg,/media/data/saikat/DAVIS/480p/sheep/00012.jpg,/media/data/saikat/DAVIS/480p/sheep/00009.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00008.jpg,/media/data/saikat/DAVIS/480p/sheep/00010.jpg,/media/data/saikat/DAVIS/480p/sheep/00012.jpg,/media/data/saikat/DAVIS/480p/sheep/00014.jpg,/media/data/saikat/DAVIS/480p/sheep/00011.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00010.jpg,/media/data/saikat/DAVIS/480p/sheep/00012.jpg,/media/data/saikat/DAVIS/480p/sheep/00014.jpg,/media/data/saikat/DAVIS/480p/sheep/00016.jpg,/media/data/saikat/DAVIS/480p/sheep/00013.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00012.jpg,/media/data/saikat/DAVIS/480p/sheep/00014.jpg,/media/data/saikat/DAVIS/480p/sheep/00016.jpg,/media/data/saikat/DAVIS/480p/sheep/00018.jpg,/media/data/saikat/DAVIS/480p/sheep/00015.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00014.jpg,/media/data/saikat/DAVIS/480p/sheep/00016.jpg,/media/data/saikat/DAVIS/480p/sheep/00018.jpg,/media/data/saikat/DAVIS/480p/sheep/00020.jpg,/media/data/saikat/DAVIS/480p/sheep/00017.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00016.jpg,/media/data/saikat/DAVIS/480p/sheep/00018.jpg,/media/data/saikat/DAVIS/480p/sheep/00020.jpg,/media/data/saikat/DAVIS/480p/sheep/00022.jpg,/media/data/saikat/DAVIS/480p/sheep/00019.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00018.jpg,/media/data/saikat/DAVIS/480p/sheep/00020.jpg,/media/data/saikat/DAVIS/480p/sheep/00022.jpg,/media/data/saikat/DAVIS/480p/sheep/00024.jpg,/media/data/saikat/DAVIS/480p/sheep/00021.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00020.jpg,/media/data/saikat/DAVIS/480p/sheep/00022.jpg,/media/data/saikat/DAVIS/480p/sheep/00024.jpg,/media/data/saikat/DAVIS/480p/sheep/00026.jpg,/media/data/saikat/DAVIS/480p/sheep/00023.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00022.jpg,/media/data/saikat/DAVIS/480p/sheep/00024.jpg,/media/data/saikat/DAVIS/480p/sheep/00026.jpg,/media/data/saikat/DAVIS/480p/sheep/00028.jpg,/media/data/saikat/DAVIS/480p/sheep/00025.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00024.jpg,/media/data/saikat/DAVIS/480p/sheep/00026.jpg,/media/data/saikat/DAVIS/480p/sheep/00028.jpg,/media/data/saikat/DAVIS/480p/sheep/00030.jpg,/media/data/saikat/DAVIS/480p/sheep/00027.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00026.jpg,/media/data/saikat/DAVIS/480p/sheep/00028.jpg,/media/data/saikat/DAVIS/480p/sheep/00030.jpg,/media/data/saikat/DAVIS/480p/sheep/00032.jpg,/media/data/saikat/DAVIS/480p/sheep/00029.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00028.jpg,/media/data/saikat/DAVIS/480p/sheep/00030.jpg,/media/data/saikat/DAVIS/480p/sheep/00032.jpg,/media/data/saikat/DAVIS/480p/sheep/00034.jpg,/media/data/saikat/DAVIS/480p/sheep/00031.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00030.jpg,/media/data/saikat/DAVIS/480p/sheep/00032.jpg,/media/data/saikat/DAVIS/480p/sheep/00034.jpg,/media/data/saikat/DAVIS/480p/sheep/00036.jpg,/media/data/saikat/DAVIS/480p/sheep/00033.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00032.jpg,/media/data/saikat/DAVIS/480p/sheep/00034.jpg,/media/data/saikat/DAVIS/480p/sheep/00036.jpg,/media/data/saikat/DAVIS/480p/sheep/00038.jpg,/media/data/saikat/DAVIS/480p/sheep/00035.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00034.jpg,/media/data/saikat/DAVIS/480p/sheep/00036.jpg,/media/data/saikat/DAVIS/480p/sheep/00038.jpg,/media/data/saikat/DAVIS/480p/sheep/00040.jpg,/media/data/saikat/DAVIS/480p/sheep/00037.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00036.jpg,/media/data/saikat/DAVIS/480p/sheep/00038.jpg,/media/data/saikat/DAVIS/480p/sheep/00040.jpg,/media/data/saikat/DAVIS/480p/sheep/00042.jpg,/media/data/saikat/DAVIS/480p/sheep/00039.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00038.jpg,/media/data/saikat/DAVIS/480p/sheep/00040.jpg,/media/data/saikat/DAVIS/480p/sheep/00042.jpg,/media/data/saikat/DAVIS/480p/sheep/00044.jpg,/media/data/saikat/DAVIS/480p/sheep/00041.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00040.jpg,/media/data/saikat/DAVIS/480p/sheep/00042.jpg,/media/data/saikat/DAVIS/480p/sheep/00044.jpg,/media/data/saikat/DAVIS/480p/sheep/00046.jpg,/media/data/saikat/DAVIS/480p/sheep/00043.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00042.jpg,/media/data/saikat/DAVIS/480p/sheep/00044.jpg,/media/data/saikat/DAVIS/480p/sheep/00046.jpg,/media/data/saikat/DAVIS/480p/sheep/00048.jpg,/media/data/saikat/DAVIS/480p/sheep/00045.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00044.jpg,/media/data/saikat/DAVIS/480p/sheep/00046.jpg,/media/data/saikat/DAVIS/480p/sheep/00048.jpg,/media/data/saikat/DAVIS/480p/sheep/00050.jpg,/media/data/saikat/DAVIS/480p/sheep/00047.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00046.jpg,/media/data/saikat/DAVIS/480p/sheep/00048.jpg,/media/data/saikat/DAVIS/480p/sheep/00050.jpg,/media/data/saikat/DAVIS/480p/sheep/00052.jpg,/media/data/saikat/DAVIS/480p/sheep/00049.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00048.jpg,/media/data/saikat/DAVIS/480p/sheep/00050.jpg,/media/data/saikat/DAVIS/480p/sheep/00052.jpg,/media/data/saikat/DAVIS/480p/sheep/00054.jpg,/media/data/saikat/DAVIS/480p/sheep/00051.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00050.jpg,/media/data/saikat/DAVIS/480p/sheep/00052.jpg,/media/data/saikat/DAVIS/480p/sheep/00054.jpg,/media/data/saikat/DAVIS/480p/sheep/00056.jpg,/media/data/saikat/DAVIS/480p/sheep/00053.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00052.jpg,/media/data/saikat/DAVIS/480p/sheep/00054.jpg,/media/data/saikat/DAVIS/480p/sheep/00056.jpg,/media/data/saikat/DAVIS/480p/sheep/00058.jpg,/media/data/saikat/DAVIS/480p/sheep/00055.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00054.jpg,/media/data/saikat/DAVIS/480p/sheep/00056.jpg,/media/data/saikat/DAVIS/480p/sheep/00058.jpg,/media/data/saikat/DAVIS/480p/sheep/00060.jpg,/media/data/saikat/DAVIS/480p/sheep/00057.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00056.jpg,/media/data/saikat/DAVIS/480p/sheep/00058.jpg,/media/data/saikat/DAVIS/480p/sheep/00060.jpg,/media/data/saikat/DAVIS/480p/sheep/00062.jpg,/media/data/saikat/DAVIS/480p/sheep/00059.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00058.jpg,/media/data/saikat/DAVIS/480p/sheep/00060.jpg,/media/data/saikat/DAVIS/480p/sheep/00062.jpg,/media/data/saikat/DAVIS/480p/sheep/00064.jpg,/media/data/saikat/DAVIS/480p/sheep/00061.jpg,0.5
/media/data/saikat/DAVIS/480p/sheep/00060.jpg,/media/data/saikat/DAVIS/480p/sheep/00062.jpg,/media/data/saikat/DAVIS/480p/sheep/00064.jpg,/media/data/saikat/DAVIS/480p/sheep/00066.jpg,/media/data/saikat/DAVIS/480p/sheep/00063.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00000.jpg,/media/data/saikat/DAVIS/480p/koala/00002.jpg,/media/data/saikat/DAVIS/480p/koala/00004.jpg,/media/data/saikat/DAVIS/480p/koala/00006.jpg,/media/data/saikat/DAVIS/480p/koala/00003.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00002.jpg,/media/data/saikat/DAVIS/480p/koala/00004.jpg,/media/data/saikat/DAVIS/480p/koala/00006.jpg,/media/data/saikat/DAVIS/480p/koala/00008.jpg,/media/data/saikat/DAVIS/480p/koala/00005.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00004.jpg,/media/data/saikat/DAVIS/480p/koala/00006.jpg,/media/data/saikat/DAVIS/480p/koala/00008.jpg,/media/data/saikat/DAVIS/480p/koala/00010.jpg,/media/data/saikat/DAVIS/480p/koala/00007.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00006.jpg,/media/data/saikat/DAVIS/480p/koala/00008.jpg,/media/data/saikat/DAVIS/480p/koala/00010.jpg,/media/data/saikat/DAVIS/480p/koala/00012.jpg,/media/data/saikat/DAVIS/480p/koala/00009.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00008.jpg,/media/data/saikat/DAVIS/480p/koala/00010.jpg,/media/data/saikat/DAVIS/480p/koala/00012.jpg,/media/data/saikat/DAVIS/480p/koala/00014.jpg,/media/data/saikat/DAVIS/480p/koala/00011.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00010.jpg,/media/data/saikat/DAVIS/480p/koala/00012.jpg,/media/data/saikat/DAVIS/480p/koala/00014.jpg,/media/data/saikat/DAVIS/480p/koala/00016.jpg,/media/data/saikat/DAVIS/480p/koala/00013.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00012.jpg,/media/data/saikat/DAVIS/480p/koala/00014.jpg,/media/data/saikat/DAVIS/480p/koala/00016.jpg,/media/data/saikat/DAVIS/480p/koala/00018.jpg,/media/data/saikat/DAVIS/480p/koala/00015.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00014.jpg,/media/data/saikat/DAVIS/480p/koala/00016.jpg,/media/data/saikat/DAVIS/480p/koala/00018.jpg,/media/data/saikat/DAVIS/480p/koala/00020.jpg,/media/data/saikat/DAVIS/480p/koala/00017.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00016.jpg,/media/data/saikat/DAVIS/480p/koala/00018.jpg,/media/data/saikat/DAVIS/480p/koala/00020.jpg,/media/data/saikat/DAVIS/480p/koala/00022.jpg,/media/data/saikat/DAVIS/480p/koala/00019.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00018.jpg,/media/data/saikat/DAVIS/480p/koala/00020.jpg,/media/data/saikat/DAVIS/480p/koala/00022.jpg,/media/data/saikat/DAVIS/480p/koala/00024.jpg,/media/data/saikat/DAVIS/480p/koala/00021.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00020.jpg,/media/data/saikat/DAVIS/480p/koala/00022.jpg,/media/data/saikat/DAVIS/480p/koala/00024.jpg,/media/data/saikat/DAVIS/480p/koala/00026.jpg,/media/data/saikat/DAVIS/480p/koala/00023.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00022.jpg,/media/data/saikat/DAVIS/480p/koala/00024.jpg,/media/data/saikat/DAVIS/480p/koala/00026.jpg,/media/data/saikat/DAVIS/480p/koala/00028.jpg,/media/data/saikat/DAVIS/480p/koala/00025.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00024.jpg,/media/data/saikat/DAVIS/480p/koala/00026.jpg,/media/data/saikat/DAVIS/480p/koala/00028.jpg,/media/data/saikat/DAVIS/480p/koala/00030.jpg,/media/data/saikat/DAVIS/480p/koala/00027.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00026.jpg,/media/data/saikat/DAVIS/480p/koala/00028.jpg,/media/data/saikat/DAVIS/480p/koala/00030.jpg,/media/data/saikat/DAVIS/480p/koala/00032.jpg,/media/data/saikat/DAVIS/480p/koala/00029.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00028.jpg,/media/data/saikat/DAVIS/480p/koala/00030.jpg,/media/data/saikat/DAVIS/480p/koala/00032.jpg,/media/data/saikat/DAVIS/480p/koala/00034.jpg,/media/data/saikat/DAVIS/480p/koala/00031.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00030.jpg,/media/data/saikat/DAVIS/480p/koala/00032.jpg,/media/data/saikat/DAVIS/480p/koala/00034.jpg,/media/data/saikat/DAVIS/480p/koala/00036.jpg,/media/data/saikat/DAVIS/480p/koala/00033.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00032.jpg,/media/data/saikat/DAVIS/480p/koala/00034.jpg,/media/data/saikat/DAVIS/480p/koala/00036.jpg,/media/data/saikat/DAVIS/480p/koala/00038.jpg,/media/data/saikat/DAVIS/480p/koala/00035.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00034.jpg,/media/data/saikat/DAVIS/480p/koala/00036.jpg,/media/data/saikat/DAVIS/480p/koala/00038.jpg,/media/data/saikat/DAVIS/480p/koala/00040.jpg,/media/data/saikat/DAVIS/480p/koala/00037.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00036.jpg,/media/data/saikat/DAVIS/480p/koala/00038.jpg,/media/data/saikat/DAVIS/480p/koala/00040.jpg,/media/data/saikat/DAVIS/480p/koala/00042.jpg,/media/data/saikat/DAVIS/480p/koala/00039.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00038.jpg,/media/data/saikat/DAVIS/480p/koala/00040.jpg,/media/data/saikat/DAVIS/480p/koala/00042.jpg,/media/data/saikat/DAVIS/480p/koala/00044.jpg,/media/data/saikat/DAVIS/480p/koala/00041.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00040.jpg,/media/data/saikat/DAVIS/480p/koala/00042.jpg,/media/data/saikat/DAVIS/480p/koala/00044.jpg,/media/data/saikat/DAVIS/480p/koala/00046.jpg,/media/data/saikat/DAVIS/480p/koala/00043.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00042.jpg,/media/data/saikat/DAVIS/480p/koala/00044.jpg,/media/data/saikat/DAVIS/480p/koala/00046.jpg,/media/data/saikat/DAVIS/480p/koala/00048.jpg,/media/data/saikat/DAVIS/480p/koala/00045.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00044.jpg,/media/data/saikat/DAVIS/480p/koala/00046.jpg,/media/data/saikat/DAVIS/480p/koala/00048.jpg,/media/data/saikat/DAVIS/480p/koala/00050.jpg,/media/data/saikat/DAVIS/480p/koala/00047.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00046.jpg,/media/data/saikat/DAVIS/480p/koala/00048.jpg,/media/data/saikat/DAVIS/480p/koala/00050.jpg,/media/data/saikat/DAVIS/480p/koala/00052.jpg,/media/data/saikat/DAVIS/480p/koala/00049.jpg,0.5
/media/data/saikat/DAVIS/480p/koala/00048.jpg,/media/data/saikat/DAVIS/480p/koala/00050.jpg,/media/data/saikat/DAVIS/480p/koala/00052.jpg,/media/data/saikat/DAVIS/480p/koala/00054.jpg,/media/data/saikat/DAVIS/480p/koala/00051.jpg,0.5
