frame0,frame2,frame4,frame6,frame3,t
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0925/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0925/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0925/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0925/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0925/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0927/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0927/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0927/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0927/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0927/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0930/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0930/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0930/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0930/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0930/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0933/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0933/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0933/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0933/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0933/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0937/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0937/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0937/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0937/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0937/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0940/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0940/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0940/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0940/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0940/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0944/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0944/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0944/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0944/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0944/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0946/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0946/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0946/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0946/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0946/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0949/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0949/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0949/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0949/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00041/0949/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0017/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0017/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0017/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0017/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0017/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0018/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0018/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0018/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0018/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0018/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0020/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0020/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0020/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0020/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0020/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0021/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0021/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0021/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0021/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0021/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0022/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0022/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0022/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0022/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0022/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0024/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0024/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0024/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0024/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0024/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0165/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0165/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0165/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0165/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0165/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0169/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0169/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0169/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0169/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0169/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0205/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0205/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0205/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0205/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0205/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0206/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0206/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0206/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0206/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0206/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0329/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0329/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0329/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0329/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0329/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0332/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0332/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0332/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0332/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0332/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0336/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0336/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0336/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0336/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0336/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0338/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0338/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0338/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0338/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0338/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0342/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0342/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0342/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0342/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0342/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0346/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0346/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0346/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0346/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0346/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0350/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0350/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0350/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0350/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0350/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0356/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0356/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0356/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0356/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0356/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0359/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0359/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0359/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0359/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0359/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0362/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0362/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0362/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0362/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0362/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0365/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0365/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0365/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0365/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0365/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0376/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0376/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0376/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0376/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0376/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0382/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0382/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0382/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0382/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0382/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0389/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0389/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0389/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0389/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0389/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0432/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0432/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0432/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0432/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0432/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0436/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0436/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0436/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0436/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0436/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0535/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0535/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0535/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0535/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0535/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0539/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0539/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0539/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0539/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0539/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0542/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0542/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0542/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0542/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0542/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0546/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0546/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0546/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0546/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0546/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0550/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0550/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0550/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0550/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0550/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0553/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0553/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0553/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0553/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0553/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0555/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0555/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0555/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0555/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0555/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0556/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0556/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0556/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0556/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0556/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0560/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0560/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0560/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0560/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0560/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0562/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0562/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0562/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0562/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0562/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0563/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0563/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0563/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0563/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0563/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0565/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0565/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0565/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0565/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0565/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0569/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0569/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0569/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0569/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0569/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0570/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0570/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0570/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0570/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0570/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0574/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0574/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0574/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0574/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0574/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0575/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0575/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0575/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0575/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0575/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0576/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0576/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0576/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0576/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0576/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0580/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0580/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0580/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0580/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0580/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0582/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0582/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0582/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0582/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0582/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0584/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0584/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0584/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0584/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0584/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0587/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0587/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0587/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0587/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0587/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0588/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0588/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0588/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0588/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0588/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0590/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0590/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0590/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0590/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0590/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0761/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0761/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0761/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0761/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0761/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0764/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0764/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0764/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0764/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0764/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0767/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0767/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0767/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0767/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0767/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0770/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0770/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0770/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0770/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0770/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0772/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0772/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0772/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0772/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0772/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0776/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0776/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0776/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0776/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0776/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0879/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0879/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0879/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0879/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0879/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0882/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0882/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0882/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0882/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0882/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0884/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0884/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0884/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0884/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0884/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0886/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0886/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0886/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0886/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0886/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0888/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0888/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0888/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0888/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0888/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0889/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0889/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0889/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0889/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00042/0889/im4.png,0.5
